time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:20:00+05:30,2915.5,2917.35,2909.0,2912.0,9583,8.329999999999973,0.2863477767656098,red,1.5,normal,none,Bearish_Engulfing,8749.5,1.5,0.0,0.0,3.5,50.0
2024-01-25T09:21:00+05:30,2912.1,2915.9,2910.05,2910.05,4964,8.329999999999973,0.2863477767656098,red,0.75,tweezer_t,none,none,8749.5,0.75,0.0,0.0,1.949999999999818,50.0
2024-01-25T09:22:00+05:30,2911.35,2915.55,2911.35,2913.2,2396,8.329999999999973,0.2863477767656098,green,0.75,tweezer_t,Bullish_Engulfing,none,8749.5,0.5,0.0,3.149999999999636,0.0,50.0
2024-01-25T09:23:00+05:30,2913.25,2913.25,2910.0,2911.25,2075,8.329999999999973,0.2863477767656098,red,0.5,normal,none,Bearish_Engulfing,8749.5,0.25,0.0,0.0,1.949999999999818,50.0
2024-01-25T09:24:00+05:30,2910.25,2912.4,2907.9,2909.05,2196,8.329999999999973,0.2863477767656098,red,0.75,normal,none,none,8749.5,0.5,-32.48483181794681,0.0,2.199999999999818,30.434782608695738
2024-01-25T09:25:00+05:30,2909.0,2911.7,2908.5,2909.9,4504,7.397272727272672,0.2542105476914214,green,0.5,normal,Piercing,none,7977.590909090909,0.75,-43.81593869205128,0.849999999999909,0.0,32.79999999999987
2024-01-25T09:26:00+05:30,2908.8,2910.0,2905.7,2907.3,15457,6.834132231404947,0.2350680091977073,red,0.75,normal,none,Bearish_Engulfing,9337.48347107438,2.0,-43.51116155883341,0.0,2.599999999999909,17.270788912579263
2024-01-25T09:27:00+05:30,2907.3,2907.3,2898.85,2904.0,31662,7.127926371149552,0.245452010025811,red,1.5,tweezer_b,none,none,13396.486476333585,3.0,-39.42837465564676,0.0,3.300000000000182,16.839916839916214
2024-01-25T09:28:00+05:30,2904.65,2906.95,2902.95,2905.0,4659,6.559212485485998,0.2257904470046815,green,0.75,spn_top,Piercing,none,11807.85257154566,0.5,-36.14457831325301,1.0,0.0,24.57420924574163
2024-01-25T09:29:00+05:30,2905.0,2910.0,2904.1,2908.8,5788,6.439355669943105,0.2213749886531595,green,1.0,normal,none,none,10713.333922173722,0.75,-11.001100110010375,3.800000000000182,0.0,36.213991769547285
