time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:28:00+05:30,742.45,742.5,740.9,740.9,12599,2.052627894269508,0.2770452010081668,red,1.0,marubozu,none,Bearish_Engulfing,8315.246991325728,2.0,-39.14158455931944,0.0,1.6000000000000227,38.65546218487384
2024-01-25T09:29:00+05:30,741.1,741.55,740.3,741.2,7320,1.9066955498568705,0.2572444076979048,green,0.75,spn_top,Piercing,none,8134.292992902869,1.0,-33.05450620615126,0.3000000000000682,0.0,39.16666666666725
2024-01-25T09:30:00+05:30,741.15,741.95,740.15,740.95,9684,1.887296358973816,0.2547130520242682,red,1.0,spn_top,none,Bearish_Engulfing,8416.057903284165,1.5,-44.53741817936371,0.0,0.25,38.84297520661208
2024-01-25T09:31:00+05:30,740.75,741.3,740.65,740.7,8703,1.6623333846149362,0.2244273504272898,red,0.5,shooting_star,none,shooting_star,8468.229193596135,1.5,-57.37815579856892,0.0,0.25,34.89361702127709
2024-01-25T09:32:00+05:30,741.05,741.25,739.45,740.95,13613,1.687363678321303,0.2277297629153523,red,1.5,spn_top,none,none,9403.642067487746,1.5,-27.667184020513588,0.25,0.0,32.3008849557525
2024-01-25T09:33:00+05:30,740.85,740.95,740.25,740.25,3447,1.50784300953562,0.2036937533989355,red,0.5,marubozu,none,none,8320.616237035429,0.5,0.0,0.0,0.7000000000000455,36.31840796019926
2024-01-25T09:34:00+05:30,740.4,740.6,739.4,740.25,10768,1.4518715532564246,0.1961325975354846,red,1.0,hammer,hammer,none,8765.595103028987,1.5,-23.64066193853428,0.0,0.0,50.0
2024-01-25T09:35:00+05:30,740.15,740.3,739.05,739.75,4451,1.4151676344825292,0.1913034990851678,red,1.0,tweezer_b,none,none,7981.123266114626,0.75,-18.92531260560969,0.0,0.5,31.404958677686512
2024-01-25T09:36:00+05:30,739.75,740.25,739.35,739.35,9036,1.321500791849338,0.178738187847344,red,0.75,tweezer_t,none,none,8172.919035911967,1.5,-42.6049908703588,0.0,0.3999999999999772,33.928571428572226
2024-01-25T09:37:00+05:30,739.45,739.55,738.1,738.4,10739,1.344864284240355,0.1821322161755627,red,1.5,normal,none,none,8639.4792112007,1.5,-33.856988082340195,0.0,0.9500000000000456,10.576923076924064
