time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:48:00+05:30,719.3,719.55,717.95,718.3,10136,1.288157011656227,0.1793341238558022,red,1.5,normal,none,none,7287.733959879886,1.5,-34.8043992760685,0.0,1.3000000000000682,26.446280991736497
2024-01-25T09:49:00+05:30,718.2,719.1,718.05,718.1,2788,1.244855736809653,0.1733540923004669,red,1.0,shooting_star,none,shooting_star,6469.600512628998,0.5,-46.65088427795603,0.0,0.1999999999999318,27.118644067797977
2024-01-25T09:50:00+05:30,718.45,719.7,718.2,719.55,4064,1.3094274210260837,0.1819786562471105,green,1.5,normal,Bullish_Engulfing,none,6032.218601241908,0.75,-10.423181154888471,1.4499999999999318,0.0,35.820895522387474
2024-01-25T09:51:00+05:30,719.1,719.75,719.1,719.1,3310,1.1895315262940642,0.1654194863432157,green,0.75,spn_top,none,none,5537.26976465247,0.75,-27.117229870670723,0.0,0.4499999999999318,40.000000000000384
2024-01-25T09:52:00+05:30,719.5,719.8,719.35,719.65,1646,1.1005257942405855,0.1529251433669958,green,0.5,normal,none,none,4829.766171079294,0.5,-22.233029945112524,0.5499999999999545,0.0,37.93103448275848
2024-01-25T09:53:00+05:30,719.25,719.5,717.2,717.2,4346,1.3458847407422847,0.1876582181737708,red,2.0,marubozu,none,Bearish_Engulfing,4741.808685428513,1.0,-50.892359174567446,0.0,2.449999999999932,24.84472049689384
2024-01-25T09:54:00+05:30,716.5,717.25,716.15,716.15,9133,1.3011784242436917,0.1816907664935686,red,1.0,tweezer_t,none,none,5540.207106259692,2.0,-62.835998045102286,0.0,1.0500000000000682,22.98850574712561
2024-01-25T09:55:00+05:30,716.15,717.3,716.15,717.3,3466,1.2736914380175617,0.1775674666133503,green,1.0,marubozu,Bullish_Engulfing,none,5163.078541485203,0.75,-36.247037501742966,1.1499999999999773,0.0,32.64248704663156
2024-01-25T09:56:00+05:30,717.3,719.8,717.3,719.8,1855,1.4966566311052778,0.2079267339685021,green,2.0,marubozu,none,none,4561.60971576062,0.5,2.778549597109361,2.5,0.0,49.56140350877183
2024-01-25T09:57:00+05:30,719.5,719.5,718.3,719.4,2293,1.4972645163588636,0.2081268440865809,red,1.0,hammer,hammer,dark_cloud_cover,4149.135221985962,0.75,15.290519877676156,0.0,0.3999999999999772,49.13043478260848
