time,O,H,L,C,V,atr,atrPer,g,s,t,bulRP,berRP,atrV,vs,roc,um,dm,rsi
2024-01-25T09:31:00+05:30,978.2,980.0,977.6,979.95,24404,3.46107590988964,0.3531890310617521,green,0.75,normal,none,none,43222.42987289947,0.75,23.980815347722054,1.900000000000091,0.0,84.12162162162153
2024-01-25T09:32:00+05:30,980.0,983.85,978.55,983.85,46894,3.795425744455173,0.3857728052503097,green,1.5,normal,none,none,43889.98807782684,1.5,72.16547237891979,3.899999999999977,0.0,78.53881278538802
2024-01-25T09:33:00+05:30,983.55,984.9,982.0,982.35,78444,3.6326210636451375,0.3697888800982478,red,1.0,tweezer_t,none,dark_cloud_cover,50172.53570004014,2.0,66.67684633786398,0.0,1.5,74.1379310344828
2024-01-25T09:34:00+05:30,982.35,982.95,981.05,981.05,38285,3.317599052073311,0.3381681924543409,red,0.75,normal,none,none,48011.16557276012,1.0,53.00443402476869,0.0,1.3000000000000682,71.96652719665263
2024-01-25T09:35:00+05:30,981.2,985.6,980.45,985.0,56108,3.65076286078725,0.3706358234301777,green,1.5,normal,Bullish_Engulfing,none,49483.31728680373,1.5,71.06598984771574,3.9500000000000455,0.0,78.86435331230273
2024-01-25T09:36:00+05:30,985.1,985.45,982.0,982.85,33237,3.614260522462304,0.3677326674937481,red,1.0,normal,none,dark_cloud_cover,46529.441416475776,0.75,46.29394108968884,0.0,2.1499999999999773,65.2996845425868
2024-01-25T09:37:00+05:30,983.0,983.55,982.0,983.0,21009,3.2389404274691493,0.3294954656631891,green,0.5,spn_top,Piercing,none,41889.36115893473,0.75,53.40793489318413,0.1499999999999772,0.0,64.96815286624214
2024-01-25T09:38:00+05:30,983.0,988.0,983.0,986.55,81710,3.559133077020213,0.3607656050904884,green,1.5,normal,none,none,49129.47731185568,2.0,87.1724697177022,3.5499999999999545,0.0,73.5294117647057
2024-01-25T09:39:00+05:30,987.0,987.0,983.95,986.75,115415,3.4665634266528933,0.3513112162810127,red,1.0,hammer,hammer,dark_cloud_cover,61181.39052788192,2.0,88.16822903471036,0.2000000000000454,0.0,73.5294117647057
2024-01-25T09:40:00+05:30,986.75,986.95,985.25,986.1,41621,3.145370076352376,0.3189707003703859,red,0.75,tweezer_b,none,none,57624.95588644884,0.75,62.366899908731135,0.0,0.6499999999999773,70.90909090909096
